taxon_id,scientific_name,common_name,metric,model,model_display_name,delta,baseline,target
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.027309524876402147,0.5846111335155562,0.557301608639154
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.0742434294692289,0.7675683988160551,0.6933249693468262
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,biolith_roc_auc_test,refit_naip,NAIP GRAFT,0.03573483655831777,0.774278009556623,0.8100128461149407
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.020669081666949807,0.645844433936312,0.6251753522693622
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,biolith_roc_auc_test,refit_naip,NAIP GRAFT,0.2106699751861042,0.6130272952853598,0.823697270471464
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.0442705927490219,0.8222307240000478,0.7779601312510259
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,lr_map_test,refit_naip,NAIP GRAFT,-0.1416337594640306,0.3470526715582092,0.2054189120941786
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,lr_map_test,refit_naip,NAIP GRAFT,-0.004242434467937928,0.2631451484646351,0.2589027139966972
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,lr_map_test,refit_naip,NAIP GRAFT,0.07769662118127418,0.4039255776876261,0.4816221988689003
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,lr_map_test,refit_naip,NAIP GRAFT,-0.07631997672783963,0.4691175787168954,0.3927976019890558
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,lr_map_test,refit_naip,NAIP GRAFT,-0.2200853628368849,0.5106111780405669,0.290525815203682
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,lr_map_test,refit_naip,NAIP GRAFT,-0.04738575749384838,0.257354955575981,0.2099691980821326
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,lr_map_test,refit_naip,NAIP GRAFT,-0.034490427404673896,0.272358148855122,0.2378677214504481
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,lr_map_test,refit_naip,NAIP GRAFT,0.1157226870345886,0.3837922315011167,0.4995149185357053
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,lr_map_test,refit_naip,NAIP GRAFT,-0.026608342992985312,0.7571375947025961,0.7305292517096108
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,lr_map_test,refit_naip,NAIP GRAFT,0.0006071006503870768,0.1796774061987171,0.1802845068491042
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,lr_map_test,refit_naip,NAIP GRAFT,0.0015328245973211807,0.3525681690734787,0.3541009936707999
